STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WDFG,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22,WV03
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/22/2003,13.2,1119,1127,0,,0,0,66,77,55,241,200,180,,25.1,32,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/23/2003,11.86,1255,1254,0,,0,0,48,63,33,609,340,340,,25.1,32,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/24/2003,3.8,1048,1147,0,,0,0,43,63,23,0,220,190,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/25/2003,5.82,1818,1817,0,,0,0,49,64,34,9916,140,140,,17,21,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/26/2003,9.17,2140,2133,0,,0,0,64,74,54,1402,160,150,,17.9,23,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/27/2003,14.99,1410,1454,0,,0,0,71,77,65,901,170,180,,25.1,31.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/28/2003,6.71,618,616,0.28,,0,0,55,67,43,0,340,340,,23,29.1,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/29/2003,7.83,1514,1338,0,,0,0,45,60,30,0,340,360,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/30/2003,6.04,1355,1333,0,,0,0,41,61,21,598,160,170,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/31/2003,5.59,1323,1339,0,,0,0,52,69,34,101,170,170,,16.1,19.9,,,,,,,,,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/1/2004,10.29,1301,1259,0.01,,0,0,69,76,61,901,180,190,,21,23.9,,1,1,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/2/2004,10.29,1309,1309,0,,0,0,71,79,63,3005,190,190,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/3/2004,15.21,1222,1220,0,,0,0,74,81,66,3005,180,180,,25.1,31.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/4/2004,13.42,2233,2134,0,,0,0,64,78,49,1803,10,10,,23.9,29.1,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/5/2004,19.69,2324,134,0,,0,0,43,49,37,1102,10,10,,28,33.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/6/2004,19.69,618,619,0,,0,0,34,38,29,0,10,360,,31.1,36,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/7/2004,7.61,49,48,0,,0,0,43,48,37,0,20,20,,16.1,17.9,,,,,,,,,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/8/2004,3.58,1556,1556,0.05,,0,0,53,65,41,116,200,210,,14.1,16.1,,1,,,,,,,,,,,1,1,,1,,,1,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/9/2004,11.18,1238,1033,0,,0,0,51,67,34,507,10,10,,23,28,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/10/2004,6.26,1035,1034,0,,0,0,43,60,26,513,20,10,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/11/2004,4.7,1551,1401,0,,0,0,44,64,24,435,170,190,,16.1,21.9,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/12/2004,2.46,1543,1519,0.01,,0,0,48,66,29,1502,170,170,,10.1,13,,1,,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/13/2004,1.34,1625,1624,0,,0,0,59,70,47,0,150,150,,10.1,12.1,,1,,,,,,,1,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/14/2004,2.01,1445,1300,0,,0,0,59,66,51,0,190,200,,10.1,13,,1,1,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/15/2004,6.49,2332,2355,0.78,,0,0,61,63,58,0,130,140,,15,17,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/16/2004,9.84,1906,1912,1.25,,0,0,65,69,61,0,170,170,,19.9,23.9,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/17/2004,9.4,2335,1857,0,,0,0,65,76,53,371,280,290,,17.9,28,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/18/2004,14.54,1455,1454,0,,0,0,48,53,42,0,340,340,,23,30,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/19/2004,7.61,1025,1033,0,,0,0,43,55,30,612,10,10,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/20/2004,2.91,1418,1418,0,,0,0,41,57,24,0,170,170,,14.1,21,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/21/2004,4.92,1500,1500,0,,0,0,48,59,37,3305,20,40,,13,17,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/22/2004,2.46,1504,1503,0.01,,0,0,52,63,41,143,20,10,,10.1,12.1,,1,,,,,,,1,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/23/2004,2.91,1545,1559,0.02,,0,0,58,62,53,0,170,200,,13,14.1,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/24/2004,6.04,1318,1317,0.42,,0,0,60,65,54,1703,220,240,,19.9,23,,1,1,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/25/2004,8.95,1213,1311,0,,0,0,58,75,41,626,270,230,,17,23,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/26/2004,12.75,1637,1104,0,,0,0,52,68,35,584,320,300,,29.1,40,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/27/2004,3.58,1731,1718,0,,0,0,37,53,21,0,70,80,,10.1,15,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/28/2004,7.61,1345,1539,0,,0,0,41,61,21,0,190,190,,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/29/2004,4.47,11,57,0,,0,0,51,54,47,0,160,150,,10.1,12.1,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/30/2004,10.96,716,715,0,,0,0,47,58,35,347,10,10,,23.9,29.1,,1,,,,,,,1,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/31/2004,5.37,2319,2318,0,,0,0,47,63,31,326,140,130,,14.1,17,,1,,,,,,,1,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/1/2004,6.04,317,319,0,,0,0,54,62,46,19,150,150,,14.1,16.1,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/2/2004,11.41,445,444,0,,0,0,47,62,31,626,330,320,,23,29.1,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/3/2004,6.49,1705,1707,0,,0,0,40,57,23,0,130,130,,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/4/2004,10.51,2135,2254,0.77,,0,0,48,52,44,0,20,330,,21.9,25.1,,1,,1,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/5/2004,8.95,2249,2042,0.05,,0,0,55,65,44,374,20,40,,17.9,21.9,,,,1,,,,,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/6/2004,11.18,903,859,0,,0,0,45,57,32,484,350,340,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/7/2004,3.58,1902,1902,0,,0,0,40,59,21,632,120,120,,10.1,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/8/2004,7.61,1548,1547,0,,0,0,44,56,31,100,150,140,,23,29.1,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/9/2004,6.49,2357,2357,0.4,,0,0,56,59,53,0,20,20,,19.9,21.9,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/10/2004,15.21,1112,1111,0.95,,0,0,50,54,45,0,10,10,,25.1,30,,1,,1,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/11/2004,10.96,2152,2152,1.36,,0,0,46,48,44,0,20,20,,19.9,23.9,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/12/2004,17.9,1112,1118,0,,0,0,42,46,37,0,10,360,,28,31.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/13/2004,11.41,715,715,0.09,,0,0,35,38,32,0,10,10,,17.9,21.9,,1,,,1,,,,,,,,1,1,,1,,1,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/14/2004,7.83,1332,1509,0.13,,0.7,1,40,51,29,342,330,310,,17.9,21.9,,1,,,,,,,,,,,1,,,1,,1,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/15/2004,4.7,1140,1430,0,,0,0,42,57,26,590,20,40,,13,17.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/16/2004,5.14,1634,1549,0,,0,0,47,66,28,630,170,170,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/17/2004,7.16,1455,1454,0,,0,0,52,71,33,0,30,20,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/18/2004,7.61,1623,1408,0,,0,0,52,73,31,596,170,170,,17.9,23,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/19/2004,14.99,1103,1218,0,,0,0,60,76,44,0,180,200,,30,38,,1,,,,,,,,,,,1,,,,,,1,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/20/2004,8.5,1104,1602,0,,0,0,61,76,45,289,20,30,,19.9,23.9,,1,1,,,,,,,,,,1,,,,,,1,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/21/2004,7.83,414,414,0,,0,0,57,70,43,470,20,20,,17,21,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/22/2004,3.13,2111,2110,0,,0,0,53,66,39,33,130,130,,10.1,12.1,,,,,,,,,1,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/23/2004,4.7,2140,2140,0.16,,0,0,64,70,57,74,40,40,,13,15,,1,1,1,,,,,1,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/24/2004,8.72,2002,1404,1.08,,0,0,58,66,49,74,290,330,,19.9,25.9,,1,,1,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/25/2004,15.88,1244,1436,0,,0,0,45,50,40,0,330,330,,25.1,31.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/26/2004,6.49,1454,36,0,,0,0,47,61,32,359,30,320,,14.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/27/2004,6.49,1136,1550,0,,0,0,46,66,26,520,150,150,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/28/2004,12.53,1919,1928,0,,0,0,55,66,43,42,130,120,,25.9,31.1,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/29/2004,8.28,920,920,0.39,,0,0,57,63,50,111,310,300,,25.9,36,,1,,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/1/2004,3.58,1728,1728,0,,0,0,58,75,40,421,130,130,,15,17,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/2/2004,4.47,1210,1206,0.11,,0,0,59,67,51,5,30,30,,13,14.1,,1,,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/3/2004,12.75,1106,1105,0.01,,0,0,72,77,67,56,140,140,,23.9,28,,1,,1,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/4/2004,10.07,1531,1313,0.41,,0,0,65,75,55,19,310,170,,21.9,28,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/5/2004,3.8,1520,1520,0,,0,0,64,79,49,588,260,250,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/6/2004,6.49,1649,207,0,,0,0,60,76,44,638,170,320,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/7/2004,10.74,1458,1648,0,,0,0,62,81,43,695,10,10,,25.9,30,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/8/2004,6.26,28,915,0,,0,0,59,73,45,614,10,40,,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/9/2004,8.95,1407,1114,0,,0,0,60,78,42,703,30,30,,25.1,30,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/10/2004,8.72,1822,2023,0,,0,0,55,76,34,697,140,150,,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/11/2004,5.59,1633,1631,0,,0,0,62,73,51,460,40,20,,21,23,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/12/2004,5.59,1320,1319,0.12,,0,0,57,60,54,0,60,60,,14.1,16.1,,1,,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/13/2004,6.71,1152,1102,0.39,,0,0,59,64,54,23,140,130,,17.9,21.9,,1,,,,,,,1,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/14/2004,8.95,1517,1524,0.81,,0,0,65,73,57,191,20,10,,25.9,30,,1,1,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/15/2004,5.59,2349,2348,0.04,,0,0,68,76,59,405,10,10,,33.1,38.9,,1,,1,,,,,1,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/16/2004,5.82,2354,2354,0.05,,0,0,66,75,57,401,10,360,,23,23.9,,1,,1,,,,,1,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/17/2004,10.51,1746,1745,0,,0,0,68,82,54,472,190,190,,21.9,25.9,,1,,,,,,,,,,,1,1,,1,,,1,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/18/2004,10.74,158,1125,0,,0,0,70,76,63,0,190,180,,17.9,23,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/19/2004,10.74,1537,1950,0,,0,0,74,81,67,189,190,170,,17.9,21.9,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/20/2004,6.71,1047,1056,0,,0,0,71,78,64,100,170,150,,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/21/2004,11.41,925,924,0,,0,0,65,74,55,360,10,360,,25.9,30,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/22/2004,9.17,2054,1508,0,,0,0,62,73,50,481,130,140,,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/23/2004,10.07,2038,2037,0,,0,0,60,73,47,190,140,150,,21,25.9,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/24/2004,12.75,1113,1111,0.02,,0,0,68,74,62,63,160,160,,23,29.1,,1,,1,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/25/2004,13.2,1559,1555,0,,0,0,73,80,66,138,150,140,,23,29.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/26/2004,14.99,2205,1806,0,,0,0,74,80,67,272,140,140,,23,28,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/27/2004,15.43,1530,1530,0,,0,0,75,82,67,378,160,170,,23.9,29.1,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/28/2004,8.72,2244,2243,0,,0,0,72,78,65,141,10,10,,23,28,,,,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/29/2004,10.29,1010,303,0,,0,0,62,76,47,512,20,20,,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/30/2004,4.7,1247,1208,0,,0,0,62,84,39,729,360,350,,15,23,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/31/2004,4.03,1658,1657,0,,0,0,65,86,43,743,180,180,,17,21,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/1/2004,9.4,1407,1430,0,,0,0,67,84,49,724,150,170,,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/2/2004,5.37,1532,1531,0.22,,0,0,65,74,56,79,40,40,,21,25.1,,1,,1,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/3/2004,5.82,1352,1351,0,,0,0,66,80,52,728,50,40,,17,23,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/4/2004,6.04,2204,2200,0.12,,0,0,65,75,55,253,110,110,,17,21.9,,1,,1,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/5/2004,9.84,1137,1144,0,,0,0,67,76,57,0,130,130,,19.9,23.9,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/6/2004,7.61,605,122,0.74,,0,0,61,69,53,418,10,120,,21,23.9,,1,,1,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/7/2004,7.38,1235,1504,0,,0,0,69,86,51,650,190,230,,17.9,21.9,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/8/2004,4.7,1043,1317,0,,0,0,65,78,51,603,30,50,,15,17,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/9/2004,6.26,1504,1434,0,,0,0,68,83,52,694,190,180,,16.1,21,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/10/2004,9.62,1609,1556,0.48,,0,0,68,82,53,241,360,330,,30,40,,1,,1,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/11/2004,12.75,401,403,0.46,,0,0,51,53,49,68,10,10,,29.1,33.1,,1,,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/12/2004,9.84,1329,1327,0,,0,0,55,66,44,0,340,340,,23,28,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/13/2004,7.16,745,739,0,,0,0,56,67,44,764,330,340,,21,23.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/14/2004,6.49,1708,1707,0,,0,0,55,74,35,773,160,160,,16.1,25.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/15/2004,9.62,1644,1637,0,,0,0,60,77,43,686,170,170,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/16/2004,9.17,1532,954,0,,0,0,65,79,50,394,180,200,,21,25.1,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/17/2004,11.63,1548,1243,0,,0,0,71,83,59,414,150,180,,21.9,25.9,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/18/2004,13.65,1314,1335,0,,0,0,72,80,63,493,170,150,,25.9,33.1,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/19/2004,13.65,1034,1033,0,,0,0,74,82,65,,170,170,,23,28,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/20/2004,13.2,119,119,0,,0,0,73,80,65,262,170,170,,23,29.1,,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/21/2004,11.86,1117,1116,0,,0,0,74,80,68,199,190,180,,17.9,23,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/22/2004,11.41,1343,1342,0,,0,0,77,85,69,470,160,160,,17.9,23,,1,,,,,,,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/23/2004,9.4,1737,1736,0.01,,0,0,76,81,71,209,120,120,,19.9,23.9,,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/24/2004,8.5,843,241,0.3,,0,0,70,74,65,316,30,170,,23,31.1,,1,,1,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/25/2004,8.95,610,610,0.33,,0,0,67,70,64,11,10,20,,17,19.9,,1,,,,,,,,,,,1,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/26/2004,11.41,1136,1136,0.11,,0,0,68,80,56,619,20,10,,23,25.9,,1,,,,,,,,,,,1,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/27/2004,3.8,1156,1156,0,,0,0,67,82,52,741,110,100,,13,17.9,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/28/2004,7.61,2351,1404,0,,0,0,63,74,51,137,140,140,,17.9,23,,,,,,,,,,,,,,,,1,,,,,
